Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral
Chad Berry,172.0,745.0,Tim Spooneybarger,4.0,300.0,RGO,445,T6,2,6,,,,,0,0,329,33,9,CCF,LAN,,,
Emmett Michael,10.0,111.0,Nick Tit,59.0,420.0,FO,309,B6,0,0,,,,,0,0,330,33,9,LAN,CCF,,,
Mason Spurs,103.0,69.0,Nick Tit,59.0,666.0,RGO,403,B6,1,0,,,,,0,0,330,33,9,LAN,CCF,,,
Dick Woolridge,92.0,920.0,Nick Tit,59.0,500.0,RGO,420,B6,2,0,,,,,0,0,330,33,9,LAN,CCF,,,
Dallas Hamilton,153.0,394.0,Caleb Athen,325.0,792.0,PO,398,T1,0,0,,,,,0,0,331,34,9,BER,SCB,,,
Meerkat Timmons,147.0,1.0,Caleb Athen,325.0,127.0,1B,126,T1,1,0,,,,,0,1,331,34,9,BER,SCB,,,
Meerkat Timmons,147.0,333.0,Caleb Athen,325.0,627.0,SB,294,T1,1,1,,,,,0,0,331,34,9,BER,SCB,,,
Barney Turbo,28.0,667.0,Caleb Athen,325.0,847.0,BB,180,T1,1,2,,,,,0,1,331,34,9,BER,SCB,,,
Vigolashi Dongeroso,159.0,822.0,Caleb Athen,325.0,2.0,BB,180,T1,1,4,,,,,0,0,331,34,9,BER,SCB,,,
Triston Uzumaki,125.0,743.0,Caleb Athen,325.0,2.0,Sac,259,T1,1,7,,,,,1,0,331,34,9,BER,SCB,,,
Pablo Sanchez,120.0,888.0,Caleb Athen,325.0,752.0,1B,136,T1,2,4,,,,,1,0,331,34,9,BER,SCB,,,
Larry Longshot,32.0,711.0,Caleb Athen,325.0,2.0,K,291,T1,2,5,,,,,0,0,331,34,9,BER,SCB,,,
Pretzels Poffenberger,86.0,567.0,Silver Edgeworth,21.0,118.0,LGO,449,B1,0,0,,,,,0,0,332,34,9,SCB,BER,,,
Hank Murphy,76.0,355.0,Silver Edgeworth,21.0,127.0,FO,228,B1,1,0,,,,,0,0,332,34,9,SCB,BER,,,
Crimson Chin,78.0,348.0,Silver Edgeworth,21.0,654.0,K,306,B1,2,0,,,,,0,0,332,34,9,SCB,BER,,,
Jordan Peppers,18.0,100.0,Caleb Athen,325.0,631.0,LGO,469,T2,0,0,,,,,0,0,333,34,9,BER,SCB,,,
Rocco Rudnikov,114.0,307.0,Caleb Athen,325.0,823.0,LGO,484,T2,1,0,,,,,0,0,333,34,9,BER,SCB,,,
Dallas Hamilton,153.0,490.0,Caleb Athen,325.0,56.0,RGO,434,T2,2,0,,,,,0,0,333,34,9,BER,SCB,,,
Jay Money,241.0,423.0,Silver Edgeworth,21.0,743.0,K,320,B2,0,0,,,,,0,0,334,34,9,SCB,BER,,,
Daxton Riley,247.0,269.0,Silver Edgeworth,21.0,556.0,K,287,B2,1,0,,,,,0,0,334,34,9,SCB,BER,,,
Kimberly Jongun,44.0,400.0,Silver Edgeworth,21.0,742.0,K,342,B2,2,0,,,,,0,0,334,34,9,SCB,BER,,,
Markus Wölfe,54.0,214.0,Caleb Athen,325.0,359.0,BB,145,T3,0,0,,,,,0,0,335,34,9,BER,SCB,,,
Barney Turbo,28.0,134.0,Caleb Athen,325.0,907.0,FO,227,T3,0,1,,,,,0,0,335,34,9,BER,SCB,,,
Vigolashi Dongeroso,159.0,,Caleb Athen,325.0,,auto K,x,T3,1,1,,,,,0,0,335,34,9,BER,SCB,,,
Triston Uzumaki,125.0,434.0,Jordon Canning,353.0,800.0,K,366,T3,2,1,,,,,0,0,335,34,9,BER,SCB,,,
Baby Goat,462.0,783.0,Silver Edgeworth,21.0,329.0,RGO,454,B3,0,0,,,,,0,0,336,34,9,SCB,BER,,,
Coco Watanabe,204.0,229.0,Silver Edgeworth,21.0,7.0,FO,222,B3,1,0,,,,,0,0,336,34,9,SCB,BER,,,
Tommy Testudo,208.0,438.0,Silver Edgeworth,21.0,9.0,RGO,429,B3,2,0,,,,,0,0,336,34,9,SCB,BER,,,
Rex Kidobi,126.0,438.0,Jordon Canning,353.0,281.0,BB,157,T4,0,0,,,,,0,0,337,34,9,BER,SCB,,,
Larry Longshot,32.0,941.0,Jordon Canning,353.0,182.0,FO,241,T4,0,1,,,,,0,0,337,34,9,BER,SCB,,,
Jordan Peppers,18.0,69.0,Jordon Canning,353.0,438.0,PO,369,T4,1,1,,,,,0,0,337,34,9,BER,SCB,,,
Rocco Rudnikov,114.0,724.0,Jordon Canning,353.0,639.0,1B,85,T4,2,1,,,,,0,0,337,34,9,BER,SCB,,,
Dallas Hamilton,153.0,26.0,Jordon Canning,353.0,369.0,K,343,T4,2,4,,,,,0,0,337,34,9,BER,SCB,,,
Pretzels Poffenberger,86.0,,Silver Edgeworth,21.0,,auto BB,x,B4,0,0,,,,,0,1,338,34,9,SCB,BER,,,
Hank Murphy,76.0,127.0,Sam Wood,108.0,230.0,1B,103,B4,0,1,,,,,0,1,338,34,9,SCB,BER,,,
Crimson Chin,78.0,689.0,Sam Wood,108.0,409.0,BB,280,B4,0,4,,,,,0,1,338,34,9,SCB,BER,,,
Jay Money,241.0,478.0,Sam Wood,108.0,292.0,BB,186,B4,0,7,,,,,1,1,338,34,9,SCB,BER,,,
Daxton Riley,247.0,669.0,Sam Wood,108.0,12.0,K,343,B4,0,7,,,,,0,0,338,34,9,SCB,BER,,,
Kimberly Jongun,44.0,588.0,Sam Wood,108.0,668.0,2B,80,B4,1,7,,,,,2,1,338,34,9,SCB,BER,,,
Baby Goat,462.0,327.0,Sam Wood,108.0,912.0,PO,415,B4,1,6,,,,,0,0,338,34,9,SCB,BER,,,
Coco Watanabe,204.0,479.0,Sam Wood,108.0,316.0,1B,163,B4,2,6,,,,,2,0,338,34,9,SCB,BER,,,
Tommy Testudo,208.0,362.0,Sam Wood,108.0,11.0,K,351,B4,2,5,,,,,0,0,338,34,9,SCB,BER,,,
Markus Wölfe,54.0,540.0,Jordon Canning,353.0,1.0,LGO,461,T5,0,0,,,,,0,0,339,34,9,BER,SCB,,,
Barney Turbo,28.0,501.0,Jordon Canning,353.0,911.0,RGO,410,T5,1,0,,,,,0,0,339,34,9,BER,SCB,,,
Vigolashi Dongeroso,159.0,211.0,Jordon Canning,353.0,644.0,PO,433,T5,2,0,,,,,0,0,339,34,9,BER,SCB,,,
Pretzels Poffenberger,86.0,483.0,Sam Wood,108.0,111.0,K,372,B5,0,0,,,,,0,0,340,34,9,SCB,BER,,,
Hank Murphy,76.0,444.0,Duke Nukem,124.0,669.0,BB,225,B5,1,0,,,,,0,0,340,34,9,SCB,BER,,,
Crimson Chin,78.0,113.0,Duke Nukem,124.0,1000.0,1B,113,B5,1,1,,,,,0,0,340,34,9,SCB,BER,,,
Jay Money,241.0,401.0,Duke Nukem,124.0,1000.0,DP,401,B5,1,4,,,,,0,0,340,34,9,SCB,BER,,,
Triston Uzumaki,125.0,142.0,Jordon Canning,353.0,920.0,FO,222,T6,0,0,,,,,0,0,341,34,9,BER,SCB,,,
Daniel Collins,149.0,722.0,Jordon Canning,353.0,869.0,1B,147,T6,1,0,,,,,0,0,341,34,9,BER,SCB,,,
Larry Longshot,32.0,197.0,Jordon Canning,353.0,905.0,FO,292,T6,1,1,,,,,0,0,341,34,9,BER,SCB,,,
Jordan Peppers,18.0,600.0,Jordon Canning,353.0,215.0,PO,385,T6,2,1,,,,,0,0,341,34,9,BER,SCB,,,
Hingle McCringleberry,257.0,420.0,Jeff Dingerhitter,298.0,265.0,1B,155,T1,0,0,,,,,0,1,342,35,9,CIN,FTP,,,
Viking Fishbird,42.0,865.0,Jeff Dingerhitter,298.0,792.0,2B,73,T1,0,1,,,,,0,1,342,35,9,CIN,FTP,,,
Tyrone Jennings lll,256.0,580.0,Jeff Dingerhitter,298.0,587.0,HR,7,T1,0,6,,,,,3,1,342,35,9,CIN,FTP,,,
walnuts labonte,261.0,100.0,Jeff Dingerhitter,298.0,987.0,1B,113,T1,0,0,,,,,0,0,342,35,9,CIN,FTP,,,
Forrest Gleeson,51.0,550.0,Jeff Dingerhitter,298.0,323.0,FO,227,T1,0,1,,,,,0,0,342,35,9,CIN,FTP,,,
Dallas Houston,416.0,148.0,Jeff Dingerhitter,298.0,872.0,K,276,T1,1,1,,,,,0,0,342,35,9,CIN,FTP,,,
Takahiro Hirasawa,419.0,287.0,Jeff Dingerhitter,298.0,678.0,RGO,391,T1,2,1,,,,,0,0,342,35,9,CIN,FTP,,,
Solf J. Kimblee,335.0,910.0,Tyrone Jennings lll,256.0,352.0,RGO,442,B1,0,0,,,,,0,0,343,35,9,FTP,CIN,,,
Niklas Sheely,214.0,831.0,Tyrone Jennings lll,256.0,639.0,BB,192,B1,1,0,,,,,0,0,343,35,9,FTP,CIN,,,
C.J. Yantzi,323.0,992.0,Tyrone Jennings lll,256.0,340.0,K,348,B1,1,1,,,,,0,0,343,35,9,FTP,CIN,,,
Jeff Dingerhitter,298.0,738.0,Tyrone Jennings lll,256.0,380.0,K,358,B1,2,1,,,,,0,0,343,35,9,FTP,CIN,,,
Jered Bentley,420.0,420.0,Jeff Dingerhitter,298.0,54.0,RGO,366,T2,0,0,,,,,0,0,344,35,9,CIN,FTP,,,
Ovaltine Jenkins,404.0,415.0,Jeff Dingerhitter,298.0,833.0,LGO,418,T2,1,0,,,,,0,0,344,35,9,CIN,FTP,,,
Hingle McCringleberry,257.0,211.0,Jeff Dingerhitter,298.0,679.0,LGO,468,T2,2,0,,,,,0,0,344,35,9,CIN,FTP,,,
Miguel Snow,290.0,913.0,Tyrone Jennings lll,256.0,610.0,RGO,303,B2,0,0,,,,,0,0,345,35,9,FTP,CIN,,,
Donked McToad,330.0,950.0,Tyrone Jennings lll,256.0,439.0,LGO,489,B2,1,0,,,,,0,0,345,35,9,FTP,CIN,,,
Stan Mann,357.0,789.0,Tyrone Jennings lll,256.0,969.0,BB,180,B2,2,0,,,,,0,0,345,35,9,FTP,CIN,,,
Jackson Takegi,302.0,314.0,Tyrone Jennings lll,256.0,453.0,1B,139,B2,2,1,,,,,0,0,345,35,9,FTP,CIN,,,
Aaron IceCream,358.0,370.0,Tyrone Jennings lll,256.0,666.0,K,296,B2,2,4,,,,,0,0,345,35,9,FTP,CIN,,,
Viking Fishbird,42.0,405.0,Jeff Dingerhitter,298.0,987.0,RGO,418,T3,0,0,,,,,0,0,346,35,9,CIN,FTP,,,
Tyrone Jennings lll,256.0,224.0,Jeff Dingerhitter,298.0,69.0,1B,155,T3,1,0,,,,,0,0,346,35,9,CIN,FTP,,,
walnuts labonte,261.0,,Jeff Dingerhitter,298.0,,Auto K,x,T3,1,1,,,,,0,0,346,35,9,CIN,FTP,,,
Forrest Gleeson,51.0,135.0,Jeff Dingerhitter,298.0,737.0,RGO,398,T3,2,1,,,,,0,0,346,35,9,CIN,FTP,,,
Solf J. Kimblee,335.0,828.0,Tyrone Jennings lll,256.0,618.0,FO,210,B3,0,0,,,,,0,0,347,35,9,FTP,CIN,,,
Niklas Sheely,214.0,26.0,Tyrone Jennings lll,256.0,437.0,RGO,411,B3,1,0,,,,,0,0,347,35,9,FTP,CIN,,,
C.J. Yantzi,323.0,775.0,Tyrone Jennings lll,256.0,747.0,HR,28,B3,2,0,,,,,1,1,347,35,9,FTP,CIN,,,
Jeff Dingerhitter,298.0,381.0,Tyrone Jennings lll,256.0,910.0,LGO,471,B3,2,0,,,,,0,0,347,35,9,FTP,CIN,,,
Dallas Houston,416.0,342.0,Jeff Dingerhitter,298.0,839.0,LGO,497,T4,0,0,,,,,0,0,348,35,9,CIN,FTP,,,
Takahiro Hirasawa,419.0,80.0,Jeff Dingerhitter,298.0,287.0,BB,207,T4,1,0,,,,,0,1,348,35,9,CIN,FTP,,,
Takahiro Hirasawa,419.0,688.0,Jeff Dingerhitter,298.0,587.0,SB,101,T4,1,1,,,,,0,0,348,35,9,CIN,FTP,,,
Jered Bentley,420.0,320.0,Jeff Dingerhitter,298.0,322.0,HR,2,T4,1,2,,,,,2,1,348,35,9,CIN,FTP,,,
Ovaltine Jenkins,404.0,142.0,Jayson Burdwell,282.0,738.0,RGO,404,T4,1,0,,,,,0,0,348,35,9,CIN,FTP,,,
Hingle McCringleberry,257.0,420.0,Jayson Burdwell,282.0,522.0,2B,102,T4,2,0,,,,,0,0,348,35,9,CIN,FTP,,,
Viking Fishbird,42.0,18.0,Jayson Burdwell,282.0,902.0,BB,116,T4,2,2,,,,,0,0,348,35,9,CIN,FTP,,,
Tyrone Jennings lll,256.0,610.0,Jayson Burdwell,282.0,228.0,K,382,T4,2,4,,,,,0,0,348,35,9,CIN,FTP,,,
Miguel Snow,290.0,222.0,Tyrone Jennings lll,256.0,547.0,RGO,325,B4,0,0,,,,,0,0,349,35,9,FTP,CIN,,,
Donked McToad,330.0,507.0,Tyrone Jennings lll,256.0,363.0,1B,144,B4,1,0,,,,,0,1,349,35,9,FTP,CIN,,,
Stan Mann,357.0,456.0,Tyrone Jennings lll,256.0,386.0,2B,70,B4,1,1,,,,,0,1,349,35,9,FTP,CIN,,,
Jayson Burdwell,282.0,333.0,Tyrone Jennings lll,256.0,870.0,LGO,463,B4,1,6,,,,,1,0,349,35,9,FTP,CIN,,,
Aaron IceCream,358.0,550.0,Tyrone Jennings lll,256.0,456.0,2B,94,B4,2,2,,,,,1,0,349,35,9,FTP,CIN,,,
Solf J. Kimblee,335.0,418.0,Tyrone Jennings lll,256.0,222.0,BB,196,B4,2,2,,,,,0,0,349,35,9,FTP,CIN,,,
Niklas Sheely,214.0,371.0,Tyrone Jennings lll,256.0,610.0,FO,239,B4,2,4,,,,,0,0,349,35,9,FTP,CIN,,,
walnuts labonte,261.0,12.0,Jayson Burdwell,282.0,84.0,1B,72,T5,0,0,,,,,0,1,350,35,9,CIN,FTP,,,
Forrest Gleeson,51.0,911.0,Jayson Burdwell,282.0,688.0,FO,223,T5,0,1,,,,,0,0,350,35,9,CIN,FTP,,,
Dallas Houston,416.0,422.0,Jayson Burdwell,282.0,823.0,PO,401,T5,1,1,,,,,0,0,350,35,9,CIN,FTP,,,
Takahiro Hirasawa,419.0,959.0,Jayson Burdwell,282.0,738.0,BB,221,T5,2,1,,,,,0,1,350,35,9,CIN,FTP,,,
Jered Bentley,420.0,239.0,Jayson Burdwell,282.0,111.0,1B,128,T5,2,4,,,,,1,0,350,35,9,CIN,FTP,,,
Ovaltine Jenkins,404.0,143.0,Jayson Burdwell,282.0,302.0,1B,159,T5,2,7,,,,,1,0,350,35,9,CIN,FTP,,,
Hingle McCringleberry,257.0,869.0,Jayson Burdwell,282.0,244.0,PO,375,T5,2,7,,,,,0,0,350,35,9,CIN,FTP,,,
C.J. Yantzi,323.0,29.0,Tyrone Jennings lll,256.0,69.0,3B,40,B5,0,0,,,,,0,1,351,35,9,FTP,CIN,,,
Jeff Dingerhitter,298.0,,Tyrone Jennings lll,256.0,,Auto BB,x,B5,0,3,,,,,0,0,351,35,9,FTP,CIN,,,
Miguel Snow,290.0,907.0,Tyrone Jennings lll,256.0,134.0,Sac,227,B5,0,5,,,,,1,0,351,35,9,FTP,CIN,,,
Donked McToad,330.0,200.0,Tyrone Jennings lll,256.0,852.0,DP,348,B5,1,1,,,,,0,0,351,35,9,FTP,CIN,,,
Jimjon Jonjim,272.0,600.0,Demetrios Ooga,180.0,861.0,FO,261,T1,0,0,,,,,0,0,352,36,9,TZS,BAY,,,
Tommy Oldman,143.0,721.0,Demetrios Ooga,180.0,69.0,K,348,T1,1,0,,,,,0,0,352,36,9,TZS,BAY,,,
Lloyd Gross,135.0,666.0,Demetrios Ooga,180.0,207.0,RGO,459,T1,2,0,,,,,0,0,352,36,9,TZS,BAY,,,
Jonathan Park,341.0,2.0,Joey McCarty,390.0,998.0,HR,4,B1,0,0,,,,,1,1,353,36,9,BAY,TZS,,,
Buckeye Logan II,311.0,275.0,Joey McCarty,390.0,998.0,FO,277,B1,0,0,,,,,0,0,353,36,9,BAY,TZS,,,
Henry Crowell,184.0,989.0,Joey McCarty,390.0,776.0,FO,213,B1,1,0,,,,,0,0,353,36,9,BAY,TZS,,,
Ian Brandon Owen Bust,186.0,777.0,Joey McCarty,390.0,223.0,LGO,446,B1,2,0,,,,,0,0,353,36,9,BAY,TZS,,,
Dart Ragusa,134.0,425.0,Demetrios Ooga,180.0,917.0,LGO,492,T2,0,0,,,,,0,0,354,36,9,TZS,BAY,,,
Victor Justice,410.0,111.0,Demetrios Ooga,180.0,701.0,PO,410,T2,1,0,,,,,0,0,354,36,9,TZS,BAY,,,
Julio Cesar,53.0,291.0,Demetrios Ooga,180.0,834.0,LGO,457,T2,2,0,,,,,0,0,354,36,9,TZS,BAY,,,
Emer Bock,309.0,500.0,Joey McCarty,390.0,12.0,LGO,488,B2,0,0,,,,,0,0,355,36,9,BAY,TZS,,,
Two Fingers Fernhaus,447.0,,Joey McCarty,390.0,,Auto K,x,B2,1,0,,,,,0,0,355,36,9,BAY,TZS,,,
Sunshine Pardue,315.0,303.0,Joey McCarty,390.0,488.0,BB,185,B2,2,0,,,,,0,0,355,36,9,BAY,TZS,,,
Valeria Lisova,183.0,490.0,Joey McCarty,390.0,8.0,LGO,482,B2,2,1,,,,,0,0,355,36,9,BAY,TZS,,,
Ziggy Cedar,56.0,12.0,Demetrios Ooga,180.0,334.0,K,322,T3,0,0,,,,,0,0,356,36,9,TZS,BAY,,,
Garren Smudge,133.0,8.0,Demetrios Ooga,180.0,559.0,RGO,449,T3,1,0,,,,,0,0,356,36,9,TZS,BAY,,,
Carlos Brownson,132.0,332.0,Demetrios Ooga,180.0,762.0,PO,430,T3,2,0,,,,,0,0,356,36,9,TZS,BAY,,,
Chunky Dongmeister,348.0,656.0,Joey McCarty,390.0,41.0,RGO,385,B3,0,0,,,,,0,0,357,36,9,BAY,TZS,,,
Jonathan Park,341.0,723.0,Joey McCarty,390.0,670.0,2B,53,B3,1,0,,,,,0,0,357,36,9,BAY,TZS,,,
Buckeye Logan II,311.0,690.0,Joey McCarty,390.0,420.0,FO,270,B3,1,2,,,,,0,0,357,36,9,BAY,TZS,,,
Jonathan Park,341.0,2.0,Joey McCarty,390.0,690.0,CS,312,B3,2,2,,,,,0,0,357,36,9,BAY,TZS,,,
Jimjon Jonjim,272.0,324.0,Demetrios Ooga,180.0,69.0,FO,255,T4,0,0,,,,,0,0,358,36,9,TZS,BAY,,,
Tommy Oldman,143.0,422.0,Demetrios Ooga,180.0,868.0,PO,446,T4,1,0,,,,,0,0,358,36,9,TZS,BAY,,,
Lloyd Gross,135.0,368.0,Demetrios Ooga,180.0,209.0,BB,159,T4,2,0,,,,,0,0,358,36,9,TZS,BAY,,,
Dart Ragusa,134.0,250.0,Demetrios Ooga,180.0,711.0,LGO,461,T4,2,1,,,,,0,0,358,36,9,TZS,BAY,,,
Henry Crowell,184.0,3.0,Joey McCarty,390.0,48.0,3B,45,B4,0,0,,,,,0,1,359,36,9,BAY,TZS,,,
Ian Brandon Owen Bust,186.0,432.0,Joey McCarty,390.0,680.0,Sac,248,B4,0,3,,,,,1,0,359,36,9,BAY,TZS,,,
Emer Bock,309.0,803.0,Joey McCarty,390.0,324.0,LGO,479,B4,1,0,,,,,0,0,359,36,9,BAY,TZS,,,
Two Fingers Fernhaus,447.0,,Joey McCarty,390.0,,Auto K,x,B4,2,0,,,,,0,0,359,36,9,BAY,TZS,,,
Victor Justice,410.0,678.0,Demetrios Ooga,180.0,569.0,1B,109,T5,0,0,,,,,0,1,360,36,9,TZS,BAY,,,
Julio Cesar,53.0,648.0,Demetrios Ooga,180.0,950.0,FO,302,T5,0,1,,,,,0,0,360,36,9,TZS,BAY,,,
Ziggy Cedar,56.0,12.0,Demetrios Ooga,180.0,950.0,2B,62,T5,1,1,,,,,0,1,360,36,9,TZS,BAY,,,
Garren Smudge,133.0,444.0,Demetrios Ooga,180.0,678.0,Sac,234,T5,1,6,,,,,1,0,360,36,9,TZS,BAY,,,
Carlos Brownson,132.0,322.0,Demetrios Ooga,180.0,211.0,1B,111,T5,2,2,,,,,1,0,360,36,9,TZS,BAY,,,
Jimjon Jonjim,272.0,420.0,Demetrios Ooga,180.0,711.0,FO,291,T5,2,5,,,,,0,0,360,36,9,TZS,BAY,,,
Sunshine Pardue,315.0,631.0,Joey McCarty,390.0,4.0,K,373,B5,0,0,,,,,0,0,361,36,9,BAY,TZS,,,
Valeria Lisova,183.0,889.0,Joey McCarty,390.0,852.0,HR,37,B5,1,0,,,,,1,1,361,36,9,BAY,TZS,,,
Chunky Dongmeister,348.0,200.0,Joey McCarty,390.0,776.0,LGO,424,B5,1,0,,,,,0,0,361,36,9,BAY,TZS,,,
Jonathan Park,341.0,222.0,Joey McCarty,390.0,683.0,LGO,461,B5,2,0,,,,,0,0,361,36,9,BAY,TZS,,,
Tommy Oldman,143.0,589.0,Demetrios Ooga,180.0,488.0,2B,101,T6,0,0,,,,,0,1,362,36,9,TZS,BAY,,,
Lloyd Gross,135.0,853.0,Demetrios Ooga,180.0,854.0,HR,1,T6,0,2,,,,,2,1,362,36,9,TZS,BAY,,,
Dart Ragusa,134.0,854.0,Demetrios Ooga,180.0,1000.0,1B,146,T6,0,0,,,,,0,0,362,36,9,TZS,BAY,,,
Victor Justice,410.0,714.0,Demetrios Ooga,180.0,669.0,2B,45,T6,0,1,,,,,0,0,362,36,9,TZS,BAY,,,
Julio Cesar,53.0,345.0,Demetrios Ooga,180.0,1000.0,K,345,T6,0,6,,,,,0,0,362,36,9,TZS,BAY,,,
Dart Ragusa,134.0,14.0,Demetrios Ooga,180.0,414.0,CS,400,T6,1,6,,,,,0,0,362,36,9,TZS,BAY,,,
Ziggy Cedar,56.0,12.0,Demetrios Ooga,180.0,711.0,FO,301,T6,2,3,,,,,0,0,362,36,9,TZS,BAY,,,
Buckeye Logan II,311.0,735.0,Joey McCarty,390.0,6.0,FO,271,B6,0,0,,,,,0,0,363,36,9,BAY,TZS,,,
Henry Crowell,184.0,678.0,Joey McCarty,390.0,776.0,1B,98,B6,1,0,,,,,0,1,363,36,9,BAY,TZS,,,
Ian Brandon Owen Bust,186.0,308.0,Joey McCarty,390.0,338.0,2B,30,B6,1,1,,,,,0,0,363,36,9,BAY,TZS,,,
Emer Bock,309.0,123.0,Joey McCarty,390.0,1.0,1B,122,B6,1,6,,,,,1,0,363,36,9,BAY,TZS,,,
Foxx Dashington,306.0,215.0,Joey McCarty,390.0,668.0,DP,453,B6,1,5,,,,,0,0,363,36,9,BAY,TZS,,,
Anatoli Smorin,387.0,222.0,G.H. Morello,211.0,1.0,BB,221,T1,0,0,,,,,0,0,364,37,10,LAN,SCB,,,
Sevag Vapor,106.0,787.0,G.H. Morello,211.0,221.0,DP,434,T1,0,1,,,,,0,0,364,37,10,LAN,SCB,,,
Thomas Nova,1.0,777.0,G.H. Morello,211.0,777.0,HR,0,T1,2,0,,,,,1,1,364,37,10,LAN,SCB,,,
John Johnson Jr.,91.0,420.0,G.H. Morello,211.0,666.0,FO,246,T1,2,0,,,,,0,0,364,37,10,LAN,SCB,,,
Pretzels Poffenberger,86.0,,Babatunde Oladotun,386.0,,Auto K,x,B1,0,0,,,,,0,0,365,37,10,SCB,LAN,,,
Hank Murphy,76.0,722.0,Babatunde Oladotun,386.0,126.0,RGO,404,B1,1,0,,,,,0,0,365,37,10,SCB,LAN,,,
Einhorn,74.0,,Babatunde Oladotun,386.0,,Auto K,x,B1,2,0,,,,,0,0,365,37,10,SCB,LAN,,,
Reimer Gonzalez,13.0,344.0,G.H. Morello,211.0,987.0,K,357,T2,0,0,,,,,0,0,366,37,10,LAN,SCB,,,
Emmett Michael,10.0,789.0,G.H. Morello,211.0,321.0,LGO,468,T2,1,0,,,,,0,0,366,37,10,LAN,SCB,,,
Lucifer Putts,12.0,676.0,G.H. Morello,211.0,500.0,BB,176,T2,2,0,,,,,0,0,366,37,10,LAN,SCB,,,
Doug Quail,388.0,920.0,G.H. Morello,211.0,600.0,RGO,320,T2,2,1,,,,,0,0,366,37,10,LAN,SCB,,,
Cue Anon,381.0,,Babatunde Oladotun,386.0,,Auto K,x,B2,0,0,,,,,0,0,367,37,10,SCB,LAN,,,
Daxton Riley,247.0,269.0,Babatunde Oladotun,386.0,722.0,LGO,453,B2,1,0,,,,,0,0,367,37,10,SCB,LAN,,,
Dig Bick,239.0,,Babatunde Oladotun,386.0,,Auto K,x,B2,2,0,,,,,0,0,367,37,10,SCB,LAN,,,
"Gimpy ""Schlemp"" Schlempteen the 32nd",379.0,121.0,G.H. Morello,211.0,888.0,FO,233,T3,0,0,,,,,0,0,368,37,10,LAN,SCB,,,
Anatoli Smorin,387.0,420.0,G.H. Morello,211.0,350.0,2B,70,T3,1,0,,,,,0,1,368,37,10,LAN,SCB,,,
Sevag Vapor,106.0,210.0,G.H. Morello,211.0,420.0,FO,210,T3,1,2,,,,,0,0,368,37,10,LAN,SCB,,,
Thomas Nova,1.0,1.0,G.H. Morello,211.0,50.0,3B,49,T3,2,2,,,,,1,0,368,37,10,LAN,SCB,,,
John Johnson Jr.,91.0,404.0,G.H. Morello,211.0,100.0,K,304,T3,2,3,,,,,0,0,368,37,10,LAN,SCB,,,
G.H. Morello,211.0,1000.0,Babatunde Oladotun,386.0,841.0,BB,159,B3,0,0,,,,,0,0,369,37,10,SCB,LAN,,,
Autumn Halladay,297.0,270.0,Babatunde Oladotun,386.0,666.0,DP,396,B3,0,1,,,,,0,0,369,37,10,SCB,LAN,,,
Ryan Vauhn,442.0,,Babatunde Oladotun,386.0,,Auto K,x,B3,2,0,,,,,0,0,369,37,10,SCB,LAN,,,
Antonin Periwinkle,185.0,70.0,Tequila Sunrise,249.0,499.0,RGO,429,T1,0,0,,,,,0,0,370,38,10,BAY,CIN,,,
Garitek,307.0,830.0,Tequila Sunrise,249.0,617.0,FO,213,T1,1,0,,,,,0,0,370,38,10,BAY,CIN,,,
Isaac Snowbender,339.0,420.0,Tequila Sunrise,249.0,899.0,LGO,479,T1,2,0,,,,,0,0,370,38,10,BAY,CIN,,,
S. Jay Cutler,255.0,216.0,Fish Fingers,182.0,769.0,RGO,447,B1,0,0,,,,,0,0,371,38,10,CIN,BAY,,,
Cam Singleton,266.0,955.0,Fish Fingers,182.0,5.0,2B,50,B1,1,0,,,,,0,0,371,38,10,CIN,BAY,,,
Tequila Sunrise,249.0,349.0,Fish Fingers,182.0,37.0,K,312,B1,1,2,,,,,0,0,371,38,10,CIN,BAY,,,
Viking Fishbird,42.0,620.0,Fish Fingers,182.0,300.0,K,320,B1,2,2,,,,,0,0,371,38,10,CIN,BAY,,,
Ty Johnson,345.0,269.0,Tequila Sunrise,249.0,256.0,HR,13,T2,0,0,,,,,1,1,372,38,10,BAY,CIN,,,
Goldie Jones,360.0,650.0,Tequila Sunrise,249.0,721.0,2B,71,T2,0,0,,,,,0,0,372,38,10,BAY,CIN,,,
Sunshine Pardue,315.0,518.0,Tequila Sunrise,249.0,230.0,FO,288,T2,0,2,,,,,0,0,372,38,10,BAY,CIN,,,
Splash Nelson,312.0,543.0,Tequila Sunrise,249.0,911.0,RGO,368,T2,1,2,,,,,0,0,372,38,10,BAY,CIN,,,
Hunter Tuzero,346.0,133.0,Tequila Sunrise,249.0,880.0,K,253,T2,2,3,,,,,0,0,372,38,10,BAY,CIN,,,
Jose Jose-Jose,43.0,876.0,Fish Fingers,182.0,21.0,BB,145,B2,0,0,,,,,0,0,373,38,10,CIN,BAY,,,
Forrest Gleeson,51.0,550.0,Fish Fingers,182.0,236.0,K,314,B2,0,1,,,,,0,0,373,38,10,CIN,BAY,,,
